K,baseline_id,bridge_certificate_passed,bridge_certificate_status,bridge_delta_cx,bridge_delta_depth,bridge_delta_gates,bridge_delta_ir_bytes,bridge_format,bridge_runtime_s,bridge_serialized_bytes,category,cell_id,certificate_kind,certificate_output_cx,certificate_output_depth,certificate_output_gate_types,certificate_output_gates,certificate_output_h,certificate_output_ir_bytes,certificate_output_ir_encoding,certificate_output_qasm_bytes,certificate_output_rz,certificate_output_serialized_bytes,certificate_runtime_s,compiler_pipeline,compiler_runtime_s,config_mode,config_path,config_sha256,density_realized,hardware,input_certificate_status,log_path,m,memory_cap_bytes,n,native_output_cx,native_output_depth,native_output_gate_types,native_output_gates,native_output_h,native_output_ir_bytes,native_output_rz,output_basis,output_certificate_passed,output_certificate_status,pass_sequence,post_bridge_cx,post_bridge_depth,post_bridge_gate_types,post_bridge_gates,post_bridge_h,post_bridge_ir_bytes,post_bridge_native_cx,post_bridge_native_depth,post_bridge_native_gate_types,post_bridge_native_gates,post_bridge_native_h,post_bridge_native_rz,post_bridge_qasm_bytes,post_bridge_rz,pre_bridge_cx,pre_bridge_depth,pre_bridge_gate_types,pre_bridge_gates,pre_bridge_h,pre_bridge_ir_bytes,pre_bridge_rz,r,representation,representation_id,representation_manifest_path,representation_manifest_sha256,reused_verified,rss_peak_bytes,seed,semantic_capable,serialized_input_bytes,status,status_stage,target_basis,target_id,timeout_s,tool,tool_commit,tool_commit_source,tool_version,total_error_budget,wall_runtime_s,worker_runtime_s
4,qiskit_opt3_unified,True,passed,0,0,0,-9,OpenQASM2 -> Qiskit QuantumCircuit,0.00045479193795472383,1687,local,w5-09e5b89699f436bbff4c,pyzx_rewrite_identity_up_to_global_phase_v1,22,15,"[""cx"",""rz""]",33,0,4773,ucc-circuit-dag,579,11,635,0.0035113749327138066,Qiskit preset level 3,0.01187037501949817,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-09e5b89699f436bbff4c/cell.log,32,2147483648,33,22,15,"[""cx"",""rz""]",33,0,4771,11,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""cx"",""rz""]",96,0,32,1687,32,64,24,"[""cx"",""rz""]",96,0,14501,32,4,random_commuting_order,rep-e9b4c4c56783b03ef382,data/runs/w4-matched-representation-20260802/representations/rep-e9b4c4c56783b03ef382/representation_manifest.json,62156a0d92436b0fd70ce58e10ab918d08101fea08c392d4f3563043551a5936,False,110264320,20260812,False,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3234336250461638,0.1437447079224512
4,tket_paulisimp_native,True,passed,0,0,0,-9,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17902570799924433,4752,semantic-capable,w5-cc4e26cb5cbc82e2447a,pyzx_rewrite_identity_up_to_global_phase_v1,18,12,"[""cx"",""h"",""rz"",""s"",""v""]",158,33,19388,ucc-circuit-dag,1685,8,1741,0.011799750034697354,TKET PauliSimp native,0.008015499915927649,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-cc4e26cb5cbc82e2447a/cell.log,32,2147483648,33,18,12,"[""CX"",""H"",""Rz"",""S"",""V""]",158,33,6537,8,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""CX"",""Rz""]",96,0,32,1757,32,64,24,"[""cx"",""rz""]",96,0,14501,32,4,random_commuting_order,rep-bd19620a4febf43b160d,data/runs/w4-matched-representation-20260802/representations/rep-bd19620a4febf43b160d/representation_manifest.json,08f42d5d8573de05cfca36ddc177e1e5b3b10f5784f2193c89154c2d9e66c4b0,False,156041216,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.545551749994047,0.3343577499035746
4,tket_paulisimp_native,True,passed,0,0,0,-9,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17762550001498312,4752,semantic-capable,w5-f9a5718493d7bf28e2d0,pyzx_rewrite_identity_up_to_global_phase_v1,18,12,"[""cx"",""h"",""rz"",""s"",""v""]",158,33,19388,ucc-circuit-dag,1685,8,1741,0.011732666986063123,TKET PauliSimp native,0.008006750023923814,recommended_native,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-f9a5718493d7bf28e2d0/cell.log,32,2147483648,33,18,12,"[""CX"",""H"",""Rz"",""S"",""V""]",158,33,6537,8,"""native_tket""",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""CX"",""Rz""]",96,0,32,1757,32,64,24,"[""cx"",""rz""]",96,0,14501,32,4,random_commuting_order,rep-e9b4c4c56783b03ef382,data/runs/w4-matched-representation-20260802/representations/rep-e9b4c4c56783b03ef382/representation_manifest.json,62156a0d92436b0fd70ce58e10ab918d08101fea08c392d4f3563043551a5936,False,156073984,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5427365420619026,0.3323345420649275
4,tket_paulisimp_unified,True,passed,0,0,0,-9,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.17691266699694097,4752,semantic-capable,w5-00ad88946735828718ea,pyzx_rewrite_identity_up_to_global_phase_v1,18,8,"[""cx"",""rz""]",26,0,3705,ucc-circuit-dag,492,8,548,0.0032993749482557178,TKET PauliSimp plus unified AutoRebase,0.008478333009406924,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-00ad88946735828718ea/cell.log,32,2147483648,33,18,8,"[""CX"",""Rz""]",26,0,1297,8,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""CX"",""Rz""]",96,0,32,1757,32,64,24,"[""cx"",""rz""]",96,0,14501,32,4,random_commuting_order,rep-bd19620a4febf43b160d,data/runs/w4-matched-representation-20260802/representations/rep-bd19620a4febf43b160d/representation_manifest.json,08f42d5d8573de05cfca36ddc177e1e5b3b10f5784f2193c89154c2d9e66c4b0,False,155746304,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5215630000457168,0.32131529098842293
4,tket_paulisimp_unified,True,passed,0,0,0,-9,OpenQASM2 -> TKET Circuit -> OpenQASM2 certificate bridge,0.1827045000391081,4752,semantic-capable,w5-b01ca654cb2f5383d984,pyzx_rewrite_identity_up_to_global_phase_v1,18,8,"[""cx"",""rz""]",26,0,3705,ucc-circuit-dag,492,8,548,0.0032368330284953117,TKET PauliSimp plus unified AutoRebase,0.008318917010910809,unified_target_basis,baselines/configs/tket_paulisimp.yaml,f3fdef370ac335b7cb05703f6ff3affc9d844e61f3ce9658aa6501b3f418fed3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-b01ca654cb2f5383d984/cell.log,32,2147483648,33,18,8,"[""CX"",""Rz""]",26,0,1297,8,"[""cx"",""rz"",""h""]",True,passed,"[""DecomposeBoxes()"",""RemoveRedundancies()"",""PauliSimp(PauliSynthStrat.Sets, CXConfigType.Snake)"",""RemoveRedundancies()"",""AutoRebase({CX,Rz,H}, allow_swaps=False)"",""RemoveRedundancies()""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""CX"",""Rz""]",96,0,32,1757,32,64,24,"[""cx"",""rz""]",96,0,14501,32,4,random_commuting_order,rep-e9b4c4c56783b03ef382,data/runs/w4-matched-representation-20260802/representations/rep-e9b4c4c56783b03ef382/representation_manifest.json,62156a0d92436b0fd70ce58e10ab918d08101fea08c392d4f3563043551a5936,False,155811840,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pytket,,installed_distribution_has_no_vcs_commit_metadata,2.16.0,0.0,0.5482767090434209,0.33122333395294845
4,authors_phase_table_native,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.0006312920013442636,737,authors-reference,w5-2aa8bb42efe085ae61c9,pyzx_rewrite_identity_up_to_global_phase_v1,16,6,"[""cx"",""rz""]",24,0,3422,ucc-circuit-dag,430,8,505,0.0025698329554870725,authors exact phase-polynomial IR with certificate lowering,0.0005963749717921019,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-2aa8bb42efe085ae61c9/cell.log,32,2147483648,33,0,1,"[""phase_gadget""]",8,0,737,8,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",64,24,"[""cx"",""rz""]",96,0,14511,0,1,"[""phase_gadget""]",8,0,8,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,106708992,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3240490419557318,0.13371720898430794
4,authors_phase_table_native,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.000681250006891787,737,authors-reference,w5-b5b351e85887a5019c64,pyzx_rewrite_identity_up_to_global_phase_v1,16,6,"[""cx"",""rz""]",24,0,3422,ucc-circuit-dag,430,8,505,0.0026089580496773124,authors exact phase-polynomial IR with certificate lowering,0.0006238339701667428,recommended_native,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-b5b351e85887a5019c64/cell.log,32,2147483648,33,0,1,"[""phase_gadget""]",8,0,737,8,"""exact_phase_polynomial_ir""",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""serialize address-complete phase-polynomial IR"",""lower only for common output certificate""]",64,24,"[""cx"",""rz""]",96,0,14511,0,1,"[""phase_gadget""]",8,0,8,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,106856448,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3250352500472218,0.13416320795658976
4,authors_phase_table_unified,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.0006576669402420521,737,authors-reference,w5-1b141e87cc5f01c1e9e3,pyzx_rewrite_identity_up_to_global_phase_v1,16,6,"[""cx"",""rz""]",24,0,3426,ucc-circuit-dag,430,8,505,0.0025788749335333705,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0005933339707553387,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-1b141e87cc5f01c1e9e3/cell.log,32,2147483648,33,0,1,"[""phase_gadget""]",8,0,737,8,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",64,24,"[""cx"",""rz""]",96,0,14511,0,1,"[""phase_gadget""]",8,0,8,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,106627072,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.3265151249943301,0.13716679194476455
4,authors_phase_table_unified,True,passed,0,0,0,16,direct Qiskit CNOT-Rz parity/phase table,0.000626583001576364,737,authors-reference,w5-279eaf1ccbc65cb88a6e,pyzx_rewrite_identity_up_to_global_phase_v1,16,6,"[""cx"",""rz""]",24,0,3426,ucc-circuit-dag,430,8,505,0.0025899169268086553,authors exact phase-polynomial extraction and CX-Rz-CX lowering,0.0006122500635683537,unified_target_basis,baselines/configs/authors_reference.yaml,0694641e1d8cd28254e5df3c187ad89d374d3e7c01971f207b071c4bb6f7a74c,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-279eaf1ccbc65cb88a6e/cell.log,32,2147483648,33,0,1,"[""phase_gadget""]",8,0,737,8,"[""cx"",""rz"",""h""]",True,passed,"[""extract exact live parity masks"",""fold rational-pi coefficients modulo 2"",""lower two-body phase gadgets to CX-Rz-CX""]",64,24,"[""cx"",""rz""]",96,0,14511,0,1,"[""phase_gadget""]",8,0,8,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,106758144,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,authors_exact_phase_table,229eafdb4127ab98b2ad925a9657fa67510a12e7,repository_git_revision,229eafdb4127ab98b2ad925a9657fa67510a12e7,0.0,0.323475957964547,0.13371429091785103
4,pyzx_full_reduce_native,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10609829099848866,13063,semantic-capable,w5-6ee06b34136f67d70445,pyzx_rewrite_identity_up_to_global_phase_v1,0,14,"[""cz"",""h"",""rz""]",72,46,9310,ucc-circuit-dag,911,8,965,0.004129417007789016,PyZX full_reduce/extract native,0.010179708013311028,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-6ee06b34136f67d70445/cell.log,32,2147483648,33,0,14,"[""CZ"",""HAD"",""ZPhase""]",72,46,5272,8,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",64,24,"[""cx"",""rz""]",96,0,14490,64,24,"[""CNOT"",""ZPhase""]",96,0,32,1820,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,107134976,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.32433362503070384,0.13674416695721447
4,pyzx_full_reduce_native,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.11045899998862296,13063,semantic-capable,w5-6ac4f8c4a63cc3a145a2,pyzx_rewrite_identity_up_to_global_phase_v1,0,14,"[""cz"",""h"",""rz""]",72,46,9310,ucc-circuit-dag,911,8,965,0.004143874975852668,PyZX full_reduce/extract native,0.010236166999675333,recommended_native,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-6ac4f8c4a63cc3a145a2/cell.log,32,2147483648,33,0,14,"[""CZ"",""HAD"",""ZPhase""]",72,46,5272,8,"""native_pyzx""",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()""]",64,24,"[""cx"",""rz""]",96,0,14490,64,24,"[""CNOT"",""ZPhase""]",96,0,32,1820,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,107003904,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.3252449999563396,0.14107508293818682
4,pyzx_full_reduce_unified,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10566575010307133,13063,semantic-capable,w5-527006b1ffb6bb1d62be,pyzx_rewrite_identity_up_to_global_phase_v1,18,21,"[""cx"",""h"",""rz""]",108,82,13722,ucc-circuit-dag,1180,8,1234,0.004900540923699737,PyZX full_reduce/extract plus unified Qiskit rebase,0.01997962489258498,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-527006b1ffb6bb1d62be/cell.log,32,2147483648,33,0,14,"[""CZ"",""HAD"",""ZPhase""]",72,46,5272,8,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",64,24,"[""cx"",""rz""]",96,0,14490,64,24,"[""CNOT"",""ZPhase""]",96,0,32,1820,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,109215744,20260811,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.32334062503650784,0.14742220798507333
4,pyzx_full_reduce_unified,True,passed,0,0,0,-5,OpenQASM2 -> PyZX basic Circuit/ZX graph -> OpenQASM2 certificate bridge,0.10588520905002952,13063,semantic-capable,w5-29279a4f9cbd27adeecd,pyzx_rewrite_identity_up_to_global_phase_v1,18,21,"[""cx"",""h"",""rz""]",108,82,13722,ucc-circuit-dag,1180,8,1234,0.004984916071407497,PyZX full_reduce/extract plus unified Qiskit rebase,0.019954417017288506,unified_target_basis,baselines/configs/pyzx_full_reduce.yaml,fe42b19276a44abaaed8f24edd78c9e29f70a4bccd1085886178a6ec682bcae3,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-29279a4f9cbd27adeecd/cell.log,32,2147483648,33,0,14,"[""CZ"",""HAD"",""ZPhase""]",72,46,5272,8,"[""cx"",""rz"",""h""]",True,passed,"[""Circuit.from_qasm(...).to_basic_gates()"",""circuit.to_graph()"",""simplify.full_reduce(graph, quiet=True)"",""extract_circuit(graph, quiet=True).to_basic_gates()"",""OpenQASM2 -> Qiskit transpile(basis_gates=[cx,rz,h], optimization_level=0)""]",64,24,"[""cx"",""rz""]",96,0,14490,64,24,"[""CNOT"",""ZPhase""]",96,0,32,1820,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,109281280,20260812,True,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,pyzx,,installed_distribution_has_no_vcs_commit_metadata,0.10.2,0.0,0.314312957925722,0.14760212507098913
4,qiskit_opt3_native,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00045154092367738485,1687,local,w5-1d83e709661eab140ae3,pyzx_rewrite_identity_up_to_global_phase_v1,28,24,"[""cx"",""rz""]",42,0,6162,ucc-circuit-dag,726,14,782,0.004192458000034094,Qiskit preset level 3,0.011360749951563776,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-1d83e709661eab140ae3/cell.log,32,2147483648,33,28,24,"[""cx"",""rz""]",42,0,789,14,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""cx"",""rz""]",96,0,32,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,110018560,20260811,False,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3209701670566574,0.1412415000377223
4,qiskit_opt3_native,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.00048537494149059057,1687,local,w5-ceb97387be5bb3e7256b,pyzx_rewrite_identity_up_to_global_phase_v1,28,24,"[""cx"",""rz""]",42,0,6162,ucc-circuit-dag,726,14,782,0.004157958086580038,Qiskit preset level 3,0.011475250008516014,recommended_native,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-ceb97387be5bb3e7256b/cell.log,32,2147483648,33,28,24,"[""cx"",""rz""]",42,0,789,14,"""native_qiskit""",True,passed,"[""transpile(optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""cx"",""rz""]",96,0,32,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,110051328,20260812,False,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3284547919174656,0.14293195807840675
4,qiskit_opt3_unified,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.0004544580588117242,1687,local,w5-f3c20c9b84ba9434a8df,pyzx_rewrite_identity_up_to_global_phase_v1,28,24,"[""cx"",""rz""]",42,0,6162,ucc-circuit-dag,726,14,782,0.004182958975434303,Qiskit preset level 3,0.012197959003970027,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-f3c20c9b84ba9434a8df/cell.log,32,2147483648,33,28,24,"[""cx"",""rz""]",42,0,6160,14,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""cx"",""rz""]",96,0,32,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-e7787bb0dfb8da4cc672,data/runs/w4-matched-representation-20260802/representations/rep-e7787bb0dfb8da4cc672/representation_manifest.json,61782363b0e356ad3ef3db9bc342ab2341569f941a5e436aa70084be87a24210,False,110198784,20260811,False,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.3202827499480918,0.14334341592621058
4,qiskit_opt3_unified,True,passed,0,0,0,-3,OpenQASM2 -> Qiskit QuantumCircuit,0.000459750066511333,1687,local,w5-865f54d7fb4a77ccca63,pyzx_rewrite_identity_up_to_global_phase_v1,28,24,"[""cx"",""rz""]",42,0,6162,ucc-circuit-dag,726,14,782,0.004171874956227839,Qiskit preset level 3,0.01203891693148762,unified_target_basis,baselines/configs/qiskit_local.yaml,bd17c0b0b7197a70a5d1e06f2f6e5e25a50cb882fecad8635813f3addf676762,0.25,logical_all_to_all_no_routing,passed,data/runs/w5-external-baselines-20260803/cells/w5-865f54d7fb4a77ccca63/cell.log,32,2147483648,33,28,24,"[""cx"",""rz""]",42,0,6160,14,"[""cx"",""rz"",""h""]",True,passed,"[""transpile(basis_gates=[cx,rz,h], optimization_level=3, layout_method=trivial, routing_method=none, seed_transpiler=seed)""]",64,24,"[""cx"",""rz""]",96,0,14492,64,24,"[""cx"",""rz""]",96,0,32,1687,32,64,24,"[""cx"",""rz""]",96,0,14495,32,4,round_robin_flat,rep-b8024f28894c960dac68,data/runs/w4-matched-representation-20260802/representations/rep-b8024f28894c960dac68/representation_manifest.json,6e858516367537ee43188b1504e943d20535d85cf70cae59231d56e7a5b2a92f,False,110133248,20260812,False,2909,completed,completed,"[""cx"",""rz"",""h""]",slice-b-m32,20.0,qiskit,,installed_distribution_has_no_vcs_commit_metadata,2.4.0,0.0,0.32355099997948855,0.14274316700175405
